experiment,plate,row,col,protect,protect_v2,path,path_v2,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,3,WCS365,WCS365,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,3,WCS365,WCS365,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,3,WCS365,WCS365,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,3,WCS365,WCS365,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,3,Pf5,Pf5,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,3,Pf5,Pf5,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,3,Pf5,Pf5,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,3,Pf5,Pf5,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,4,WCS365,WCS365,N2C3,N2C3,col0,1E-05,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,4,WCS365,WCS365,N2C3,N2C3,col0,1E-05,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,4,WCS365,WCS365,N2C3,N2C3,col0,1E-05,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,4,WCS365,WCS365,MOCK,N2C3,col0,1E-05,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,4,Pf5,Pf5,N2C3,N2C3,col0,1E-05,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,4,Pf5,Pf5,N2C3,N2C3,col0,1E-05,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,4,Pf5,Pf5,N2C3,N2C3,col0,1E-05,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,4,Pf5,Pf5,MOCK,N2C3,col0,1E-05,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,5,WCS365,WCS365,N2C3,N2C3,col0,1E-06,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,5,WCS365,WCS365,N2C3,N2C3,col0,1E-06,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,5,WCS365,WCS365,N2C3,N2C3,col0,1E-06,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,5,WCS365,WCS365,MOCK,N2C3,col0,1E-06,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,5,Pf5,Pf5,N2C3,N2C3,col0,1E-06,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,5,Pf5,Pf5,N2C3,N2C3,col0,1E-06,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,5,Pf5,Pf5,N2C3,N2C3,col0,1E-06,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,5,Pf5,Pf5,MOCK,N2C3,col0,1E-06,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,6,MOCK,WCS365,N2C3,N2C3,col0,0,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,6,MOCK,WCS365,N2C3,N2C3,col0,0,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,6,MOCK,WCS365,N2C3,N2C3,col0,0,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,6,MOCK,WCS365,MOCK,N2C3,col0,0,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,6,MOCK,Pf5,N2C3,N2C3,col0,0,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,6,MOCK,Pf5,N2C3,N2C3,col0,0,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,6,MOCK,Pf5,N2C3,N2C3,col0,0,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,6,MOCK,Pf5,MOCK,N2C3,col0,0,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,7,Pf5,Pf5,N2C3,N2C3,col0,0.01,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,7,Pf5,Pf5,N2C3,N2C3,col0,0.01,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,7,Pf5,Pf5,N2C3,N2C3,col0,0.01,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,7,Pf5,Pf5,MOCK,N2C3,col0,0.01,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,7,WCS365,WCS365,N2C3,N2C3,col0,0.01,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,7,WCS365,WCS365,N2C3,N2C3,col0,0.01,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,7,WCS365,WCS365,N2C3,N2C3,col0,0.01,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,7,WCS365,WCS365,MOCK,N2C3,col0,0.01,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,8,Pf5,Pf5,N2C3,N2C3,col0,0.001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,8,Pf5,Pf5,N2C3,N2C3,col0,0.001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,8,Pf5,Pf5,N2C3,N2C3,col0,0.001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,8,Pf5,Pf5,MOCK,N2C3,col0,0.001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,8,WCS365,WCS365,N2C3,N2C3,col0,0.001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,8,WCS365,WCS365,N2C3,N2C3,col0,0.001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,8,WCS365,WCS365,N2C3,N2C3,col0,0.001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,8,WCS365,WCS365,MOCK,N2C3,col0,0.001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,9,Pf5,Pf5,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,9,Pf5,Pf5,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,9,Pf5,Pf5,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,9,Pf5,Pf5,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,9,WCS365,WCS365,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,9,WCS365,WCS365,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,9,WCS365,WCS365,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,9,WCS365,WCS365,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,10,Pf5,Pf5,N2C3,N2C3,col0,1E-05,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,10,Pf5,Pf5,N2C3,N2C3,col0,1E-05,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,10,Pf5,Pf5,N2C3,N2C3,col0,1E-05,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,10,Pf5,Pf5,MOCK,N2C3,col0,1E-05,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,10,WCS365,WCS365,N2C3,N2C3,col0,1E-05,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,10,WCS365,WCS365,N2C3,N2C3,col0,1E-05,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,10,WCS365,WCS365,N2C3,N2C3,col0,1E-05,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,10,WCS365,WCS365,MOCK,N2C3,col0,1E-05,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,11,Pf5,Pf5,N2C3,N2C3,col0,1E-06,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,11,Pf5,Pf5,N2C3,N2C3,col0,1E-06,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,11,Pf5,Pf5,N2C3,N2C3,col0,1E-06,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,11,Pf5,Pf5,MOCK,N2C3,col0,1E-06,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,11,WCS365,WCS365,MOCK,N2C3,col0,1E-06,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,A,12,MOCK,Pf5,N2C3,N2C3,col0,0,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,B,12,MOCK,Pf5,N2C3,N2C3,col0,0,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,C,12,MOCK,Pf5,N2C3,N2C3,col0,0,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,D,12,MOCK,Pf5,MOCK,N2C3,col0,0,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,E,12,MOCK,WCS365,N2C3,N2C3,col0,0,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,F,12,MOCK,WCS365,N2C3,N2C3,col0,0,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,G,12,MOCK,WCS365,N2C3,N2C3,col0,0,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_a,H,12,MOCK,WCS365,MOCK,N2C3,col0,0,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,A,1,CHAO,CHAO,N2C3,N2C3,col0,0.01,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,B,1,CHAO,CHAO,N2C3,N2C3,col0,0.01,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,C,1,CHAO,CHAO,N2C3,N2C3,col0,0.01,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,D,1,CHAO,CHAO,MOCK,N2C3,col0,0.01,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,E,1,CH267,CH267,N2C3,N2C3,col0,0.01,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,F,1,CH267,CH267,N2C3,N2C3,col0,0.01,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,G,1,CH267,CH267,N2C3,N2C3,col0,0.01,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,H,1,CH267,CH267,MOCK,N2C3,col0,0.01,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,A,2,CHAO,CHAO,N2C3,N2C3,col0,0.001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,B,2,CHAO,CHAO,N2C3,N2C3,col0,0.001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,C,2,CHAO,CHAO,N2C3,N2C3,col0,0.001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,D,2,CHAO,CHAO,MOCK,N2C3,col0,0.001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,E,2,CH267,CH267,N2C3,N2C3,col0,0.001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,F,2,CH267,CH267,N2C3,N2C3,col0,0.001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,G,2,CH267,CH267,N2C3,N2C3,col0,0.001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,H,2,CH267,CH267,MOCK,N2C3,col0,0.001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,A,3,CHAO,CHAO,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,B,3,CHAO,CHAO,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,C,3,CHAO,CHAO,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,D,3,CHAO,CHAO,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,E,3,CH267,CH267,N2C3,N2C3,col0,0.0001,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,F,3,CH267,CH267,N2C3,N2C3,col0,0.0001,0.0001,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,G,3,CH267,CH267,N2C3,N2C3,col0,0.0001,1E-06,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,H,3,CH267,CH267,MOCK,N2C3,col0,0.0001,0,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
2023-07-26_ac_ccpwn,scan_WCS_PF5_CHAO_CH267_Day2inoc002_b,A,4,CHAO,CHAO,N2C3,N2C3,col0,1E-05,0.01,2023-07-17,2023-07-21,2023-07-27,2023-08-03,12_12,110,23_23,0.5,0.5,5.8,
