UniqueID	experiment	plate	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	plate_alias	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	ID	Number_pixels_log	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	ratio_protect_log	ratio_path_log	ratio_protpath_log
ID__2023_08_08_fluor__fluor_C_005_cropped__B__11	2023-08-08_fluor	fluor_C_005_cropped	B	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B11	1757	0.328759554983728	0.352112676056338	0.249842271293375	0.339339339339339	0.390243902439024	0.269886363636364	0.374056785106266	0.399373016336624	0.288687467991149	107	124	85	22	38	16	ID	NA	NA	NA	NA	227.151320951643	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_005_cropped__C__11	2023-08-08_fluor	fluor_C_005_cropped	C	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C11	7178	0.339805825242718	0.390298885625238	0.1875	0.360560574602997	0.434010152284264	0.204081632653061	0.375262725009275	0.455534874381174	0.259967741935484	157.5	181	88	60	90	30	ID	NA	NA	NA	NA	578.409592999965	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_005_cropped__D__11	2023-08-08_fluor	fluor_C_005_cropped	D	11	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D11	3103	0.333333333333333	0.364559810898484	0.201759670259987	0.344632768361582	0.420365535248042	0.234828496042216	0.374647075536794	0.437689969604863	0.279236276849642	126	153	86	40	68	28	ID	NA	NA	NA	NA	432.998292360683	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_005_cropped__E__11	2023-08-08_fluor	fluor_C_005_cropped	E	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E11	1822	0.326797385620915	0.358384505667743	0.230769230769231	0.336283185840708	0.405405405405405	0.257575757575758	0.369641122766123	0.418227365568566	0.283949066319251	113	136	86	27	50	23	ID	NA	NA	NA	NA	313.035520190878	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_C_005_cropped__F__11	2023-08-08_fluor	fluor_C_005_cropped	F	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F11	1711	0.340694006309148	0.37105088127702	0.245283018867925	0.35	0.392215568862275	0.258064516129032	0.363636363636364	0.402731170768084	0.275091942288533	114	127	84	30	43	14	ID	NA	NA	NA	NA	229.578766984221	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_005_cropped__G__11	2023-08-08_fluor	fluor_C_005_cropped	G	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G11	1330	0.33048168712254	0.363093804304812	0.227187981510015	0.345762711864407	0.409677419354839	0.245098039215686	0.368850121359223	0.424242424242424	0.28118591514705	108	127	76	32	51	20	ID	NA	NA	NA	NA	284.300203048195	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_005_cropped__H__11	2023-08-08_fluor	fluor_C_005_cropped	H	11	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H11	5356	0.333333333333333	0.395939948685944	0.179640128909048	0.343163538873995	0.447058823529412	0.209770114942529	0.353115727002967	0.473684210526316	0.264488010426225	120	156	72	46	81	36	ID	NA	NA	NA	NA	570.525011895047	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_005_cropped__A__12	2023-08-08_fluor	fluor_C_005_cropped	A	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A12	805	0.350282485875706	0.342327389630294	0.241935483870968	0.360341151385927	0.380352644836272	0.256756756756757	0.382634808721765	0.397260273972603	0.297571982145485	143	149	100	40	48	7	ID	NA	NA	NA	NA	180.192772591916	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__B__12	2023-08-08_fluor	fluor_C_005_cropped	B	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B12	2431	0.335676004471625	0.394557823129252	0.178512884401023	0.347938144329897	0.434782608695652	0.217171717171717	0.354005167958656	0.468396484292863	0.267043751070756	133	166	83	50	83	33	ID	NA	NA	NA	NA	504.508572019504	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__C__12	2023-08-08_fluor	fluor_C_005_cropped	C	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C12	3293	0.341760538845663	0.379243776597748	0.207575829949845	0.357142857142857	0.417661097852029	0.225490196078431	0.381541922109999	0.435443037974684	0.263912732474964	151	177	96	57	83	26	ID	NA	NA	NA	NA	474.892685302554	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__D__12	2023-08-08_fluor	fluor_C_005_cropped	D	12	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D12	5340	0.333333333333333	0.38336785242097	0.195432062207306	0.34375	0.434017595307918	0.223512556885218	0.359918103448276	0.455784716713541	0.267609190496514	120	151	78	41	73	31	ID	NA	NA	NA	NA	503.229048025834	NA	0	0	0
ID__2023_08_08_fluor__fluor_C_005_cropped__E__12	2023-08-08_fluor	fluor_C_005_cropped	E	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E12	1418	0.325409295564931	0.363134113450028	0.22507901173496	0.337110481586402	0.406976744186047	0.256305260479613	0.367185990338164	0.426285928050377	0.287387339889449	121	146	89	29	53	24	ID	NA	NA	NA	NA	318.350221941205	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__F__12	2023-08-08_fluor	fluor_C_005_cropped	F	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	F12	4228	0.329515188869146	0.352539926635127	0.190639662183297	0.338541666666667	0.442367601246106	0.220779220779221	0.360845840999322	0.463768115942029	0.289946014079148	110	144	72	38	72	34	ID	NA	NA	NA	NA	507.673275920566	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__G__12	2023-08-08_fluor	fluor_C_005_cropped	G	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	G12	4662	0.330918743266257	0.400023980815348	0.156756756756757	0.341389728096677	0.444776119402985	0.212827988338192	0.350835322195704	0.5	0.259898066578311	114	148	71	42	76	34	ID	NA	NA	NA	NA	528.287819825447	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_005_cropped__H__12	2023-08-08_fluor	fluor_C_005_cropped	H	12	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-C	0	0	0	0	0	0-0	0	0	0	0	0	0	5	H12	3076	0.327160493827161	0.395465994962217	0.172	0.334750280076615	0.442244224422442	0.223926380368098	0.347233386923901	0.486101465696846	0.266705336426914	105	139	71	35	69	34	ID	NA	NA	NA	NA	477.873466985902	NA	0	0	0
ID__2023_08_08_fluor__fluor_C_006_cropped__A__1	2023-08-08_fluor	fluor_C_006_cropped	A	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	A1	1546	0.331480170516628	0.38608478913564	0.227002155529763	0.338368580060423	0.417682926829268	0.244047619047619	0.355496873290658	0.428571428571429	0.272247780866767	112	138	80	31	56	26	ID	NA	NA	NA	NA	344.464953879532	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__B__1	2023-08-08_fluor	fluor_C_006_cropped	B	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	B1	1175	0.34454099214121	0.356477462107489	0.230707362342751	0.353211009174312	0.397022332506204	0.250602409638554	0.372626418988648	0.408124655267512	0.272590714007023	146	163	102	42	59	18	ID	NA	NA	NA	NA	291.688695565311	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__C__1	2023-08-08_fluor	fluor_C_006_cropped	C	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	C1	1534	0.342048342976107	0.360598141695703	0.209919540229885	0.361835565554044	0.389638325613487	0.245790725928926	0.375910871113221	0.430683577207278	0.281834856857276	166	181	113	53	66	10	ID	NA	NA	NA	NA	274.005320663936	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_C_006_cropped__D__1	2023-08-08_fluor	fluor_C_006_cropped	D	1	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D1	1144	0.345801419271597	0.357171428571429	0.235994868618951	0.357827476038339	0.387945450351747	0.253164556962025	0.374616643540755	0.402465623518255	0.282485875706215	113	122	79	33	41	9	ID	NA	NA	NA	NA	180.469523713878	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__1	2023-08-08_fluor	fluor_C_006_cropped	E	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E1	1398	0.337138000809389	0.354822362685266	0.235725063621827	0.345911949685535	0.398133635202601	0.253947477769467	0.386506280604641	0.412468471810089	0.277628032345013	119	137	87	32	48	19	ID	NA	NA	NA	NA	270.540323446297	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__F__1	2023-08-08_fluor	fluor_C_006_cropped	F	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F1	459	0.327374815905744	0.364501412475241	0.22887323943662	0.3421926910299	0.398753894080997	0.257328990228013	0.375718446186132	0.422145328719723	0.289898510041028	106	125	79	27	44	19	ID	NA	NA	NA	NA	218.346142197889	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__G__1	2023-08-08_fluor	fluor_C_006_cropped	G	1	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G1	3034	0.332341104141865	0.388604444683599	0.198473282442748	0.344262295081967	0.422297297297297	0.234177215189873	0.366115707994128	0.441176470588235	0.271842105263158	115	141	79	37	62	26	ID	NA	NA	NA	NA	396.966091276885	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_C_006_cropped__H__1	2023-08-08_fluor	fluor_C_006_cropped	H	1	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	H1	2741	0.331325301204819	0.385572139303483	0.197752808988764	0.349570200573066	0.422872340425532	0.229102167182663	0.377358490566038	0.438502673796791	0.268292682926829	131	155	85	42	69	27	ID	NA	NA	NA	NA	422.88229640578	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__2	2023-08-08_fluor	fluor_C_006_cropped	A	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	A2	1483	0.333333333333333	0.365077914246723	0.246259302781042	0.340823970037453	0.396825396825397	0.262135922330097	0.365909181385103	0.407017543859649	0.282299955791335	105	122	81	24	41	17	ID	NA	NA	NA	NA	237.857542570726	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__B__2	2023-08-08_fluor	fluor_C_006_cropped	B	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	B2	7046	0.341274576656438	0.392412544513272	0.177710843373494	0.352331606217617	0.447837150127226	0.200524268909411	0.36056338028169	0.46685878962536	0.260944873983332	132	167	74	56	90	35	ID	NA	NA	NA	NA	615.680683439563	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__C__2	2023-08-08_fluor	fluor_C_006_cropped	C	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	C2	3865	0.345010989010989	0.387029744449099	0.188821348143382	0.35678391959799	0.429577464788732	0.213759213759214	0.368661559902748	0.44837460897736	0.26468137254902	151	181	90	60	90	30	ID	NA	NA	NA	NA	538.08927745388	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__D__2	2023-08-08_fluor	fluor_C_006_cropped	D	2	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	D2	2352	0.336363636363636	0.36561894108874	0.212916717772599	0.355498721227621	0.418539325842697	0.226144345706735	0.365853658536585	0.432942158332198	0.277075678709941	129	149	82	45	68	23	ID	NA	NA	NA	NA	384.364899698066	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__2	2023-08-08_fluor	fluor_C_006_cropped	E	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	E2	1408	0.336448598130841	0.367958317791869	0.236286919831224	0.345311109154757	0.395863880742913	0.258675078864353	0.371610406917753	0.407482874724254	0.276178319277427	110	128	82	28	44	16	ID	NA	NA	NA	NA	239.317235476311	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__F__2	2023-08-08_fluor	fluor_C_006_cropped	F	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	F2	1286	0.342342342342342	0.347656726120343	0.249180327868852	0.353125	0.385507246376812	0.264000778959884	0.364217252396166	0.395480003362545	0.292120925575704	116	127	87	30	40	11	ID	NA	NA	NA	NA	192.793869908072	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__G__2	2023-08-08_fluor	fluor_C_006_cropped	G	2	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	G2	2814	0.338981481481481	0.373777996731712	0.20938146840375	0.350581473968898	0.418515405013806	0.232189973614776	0.366244719136285	0.440340909090909	0.269321854304636	134	159	88	45	70	26	ID	NA	NA	NA	NA	420.836364700859	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__H__2	2023-08-08_fluor	fluor_C_006_cropped	H	2	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	H2	2197	0.327148955809392	0.385955028416111	0.236363636363636	0.340425531914894	0.404891304347826	0.253521126760563	0.358064516129032	0.419452887537994	0.276619061498106	114	137	85	29	50	22	ID	NA	NA	NA	NA	314.150602680222	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__3	2023-08-08_fluor	fluor_C_006_cropped	A	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A3	1225	0.352941176470588	0.349117527035299	0.225563909774436	0.362666666666667	0.396355353075171	0.238805970149254	0.383720930232558	0.415	0.287155289923456	146	163	95	49	61	13	ID	NA	NA	NA	NA	268.698670905868	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_C_006_cropped__B__3	2023-08-08_fluor	fluor_C_006_cropped	B	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B3	8715	0.342321973806355	0.394508961405954	0.179624664879357	0.355263157894737	0.447222222222222	0.198879551820728	0.365486686258794	0.462365591397849	0.259721668924123	138	173	76	59	94	36	ID	NA	NA	NA	NA	654.09265878132	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__C__3	2023-08-08_fluor	fluor_C_006_cropped	C	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C3	4909	0.34132375249501	0.385726265348907	0.169871794871795	0.353383458646617	0.441666666666667	0.206185567010309	0.367283950617284	0.470865831842576	0.266169311864504	134	166	77	56	90	33	ID	NA	NA	NA	NA	575.808712771183	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__D__3	2023-08-08_fluor	fluor_C_006_cropped	D	3	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D3	9010	0.336231884057971	0.397451709796673	0.180621426259575	0.349162011173184	0.450924313680819	0.2	0.360586752931084	0.465986394557823	0.257109805361733	122	156	70	51	85	35	ID	NA	NA	NA	NA	612.989813401906	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__3	2023-08-08_fluor	fluor_C_006_cropped	E	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E3	4849	0.346886062162057	0.38777117146071	0.192566267445816	0.359477124183007	0.430672268907563	0.206043956043956	0.37655870654476	0.445585361054634	0.261006014609772	160	186	91	63	94	29	ID	NA	NA	NA	NA	560.232744267544	NA	0.301029995663981	4.00004342727686	-0.739796260855168
