experiment,plate,row,col,protect,protect_v2,path,path_v2,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,F,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,G,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,H,11,WCS365,WCS365,N2C3,N2C3,col0,1E-06,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,A,12,MOCK,WCS365,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,B,12,MOCK,WCS365,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,C,12,MOCK,WCS365,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,D,12,MOCK,WCS365,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,E,12,MOCK,WCS365,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,F,12,MOCK,WCS365,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,G,12,MOCK,WCS365,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_WCS365_5day_002_b,H,12,MOCK,WCS365,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,1,PF5,PF5,MOCK,N2C3,col0,0.01,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,1,PF5,PF5,N2C3,N2C3,col0,0.01,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,1,PF5,PF5,MOCK,N2C3,col0,0.01,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,1,PF5,PF5,N2C3,N2C3,col0,0.01,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,2,PF5,PF5,MOCK,N2C3,col0,0.001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,2,PF5,PF5,N2C3,N2C3,col0,0.001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,2,PF5,PF5,N2C3,N2C3,col0,0.001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,2,PF5,PF5,N2C3,N2C3,col0,0.001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,2,PF5,PF5,MOCK,N2C3,col0,0.001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,2,PF5,PF5,N2C3,N2C3,col0,0.001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,2,PF5,PF5,N2C3,N2C3,col0,0.001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,2,PF5,PF5,N2C3,N2C3,col0,0.001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,3,PF5,PF5,MOCK,N2C3,col0,0.0001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,3,PF5,PF5,N2C3,N2C3,col0,0.0001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,3,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,3,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,3,PF5,PF5,MOCK,N2C3,col0,0.0001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,3,PF5,PF5,N2C3,N2C3,col0,0.0001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,3,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,3,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,4,PF5,PF5,MOCK,N2C3,col0,1E-05,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,4,PF5,PF5,N2C3,N2C3,col0,1E-05,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,4,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,4,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,4,PF5,PF5,MOCK,N2C3,col0,1E-05,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,4,PF5,PF5,N2C3,N2C3,col0,1E-05,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,4,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,4,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,5,PF5,PF5,MOCK,N2C3,col0,1E-06,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,5,PF5,PF5,N2C3,N2C3,col0,1E-06,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,5,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,5,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,5,PF5,PF5,MOCK,N2C3,col0,1E-06,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,5,PF5,PF5,N2C3,N2C3,col0,1E-06,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,5,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,5,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,6,MOCK,PF5,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,6,MOCK,PF5,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,6,MOCK,PF5,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,6,MOCK,PF5,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,6,MOCK,PF5,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,6,MOCK,PF5,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,6,MOCK,PF5,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,6,MOCK,PF5,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,7,PF5,PF5,MOCK,N2C3,col0,0.01,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,7,PF5,PF5,N2C3,N2C3,col0,0.01,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,7,PF5,PF5,N2C3,N2C3,col0,0.01,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,7,PF5,PF5,N2C3,N2C3,col0,0.01,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,7,PF5,PF5,MOCK,N2C3,col0,0.01,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,7,PF5,PF5,N2C3,N2C3,col0,0.01,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,7,PF5,PF5,N2C3,N2C3,col0,0.01,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,7,PF5,PF5,N2C3,N2C3,col0,0.01,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,8,PF5,PF5,MOCK,N2C3,col0,0.001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,8,PF5,PF5,N2C3,N2C3,col0,0.001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,8,PF5,PF5,N2C3,N2C3,col0,0.001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,8,PF5,PF5,N2C3,N2C3,col0,0.001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,8,PF5,PF5,MOCK,N2C3,col0,0.001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,8,PF5,PF5,N2C3,N2C3,col0,0.001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,8,PF5,PF5,N2C3,N2C3,col0,0.001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,8,PF5,PF5,N2C3,N2C3,col0,0.001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,9,PF5,PF5,MOCK,N2C3,col0,0.0001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,9,PF5,PF5,N2C3,N2C3,col0,0.0001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,9,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,9,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,9,PF5,PF5,MOCK,N2C3,col0,0.0001,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,9,PF5,PF5,N2C3,N2C3,col0,0.0001,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,9,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,9,PF5,PF5,N2C3,N2C3,col0,0.0001,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,10,PF5,PF5,MOCK,N2C3,col0,1E-05,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,10,PF5,PF5,N2C3,N2C3,col0,1E-05,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,10,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,10,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,10,PF5,PF5,MOCK,N2C3,col0,1E-05,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,10,PF5,PF5,N2C3,N2C3,col0,1E-05,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,10,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,10,PF5,PF5,N2C3,N2C3,col0,1E-05,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,11,PF5,PF5,MOCK,N2C3,col0,1E-06,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,11,PF5,PF5,N2C3,N2C3,col0,1E-06,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,11,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,11,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,11,PF5,PF5,MOCK,N2C3,col0,1E-06,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,11,PF5,PF5,N2C3,N2C3,col0,1E-06,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,11,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,11,PF5,PF5,N2C3,N2C3,col0,1E-06,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,A,12,MOCK,PF5,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,B,12,MOCK,PF5,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,C,12,MOCK,PF5,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,D,12,MOCK,PF5,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,E,12,MOCK,PF5,MOCK,N2C3,col0,0,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,F,12,MOCK,PF5,N2C3,N2C3,col0,0,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,G,12,MOCK,PF5,N2C3,N2C3,col0,0,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_a,H,12,MOCK,PF5,N2C3,N2C3,col0,0,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_b,A,1,PF5,PF5,MOCK,N2C3,col0,0.01,0,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_b,B,1,PF5,PF5,N2C3,N2C3,col0,0.01,0.009,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_b,C,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-05,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
2023-06-14_age_concentration_Pf5_PROPER,N2C3_PF5_5day_001_b,D,1,PF5,PF5,N2C3,N2C3,col0,0.01,9E-07,2023-06-05,2023-06-09,2023-06-14,2023-06-21,12_12,110,23_23,0.5,0.5,5.8,5
