experiment	transfer_h	strain1	strain2	strain2_od	WN_FC_fluor_offset	Healthiness_hsv	strain1_meanCount	strain1_sd	plant_quality	Alive	batchtest	strain2_meanCount	strain2_sd	ratioCFU_S12	S12_FC_inocCFU	WN_FC_inocCFU	Treatment	rep_on	treatment
2023-12-06	3	WCS365	N2C3	0.001	0.817006382890221	410.154576339615	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.400513017376222	293.133029983856	744.444444444444	377.859468291821	good	0	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	1.59936099071046	424.374191042557	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	0.884501605724805	406.186512670038	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.410532615067138	479.300783764223	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-0.561386635004665	448.820698841242	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	N2C3	0.001	-1.94026589073657	408.990435951755	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	NA	506.878725170087	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	NA	465.557465143365	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.01563808140751	443.593520278348	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	NA	511.833000067227	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	8.27640687204557	459.146213039688	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.97431865087816	467.421294101284	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	3	WCS365	MOCK	0.001	7.80737051968372	518.633282758781	744.444444444444	377.859468291821	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.07596088382546	422.642539209929	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	3.59332121743367	476.747817641752	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	1.89580367800423	361.886284249324	65555.5555555556	22973.414586817	good	0	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	3.90016506352093	477.053537484726	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	2.28373972554135	402.793659696198	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.19219498481198	480.193352789225	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.70859868912933	398.496566161076	65555.5555555556	22973.414586817	good	0	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.75406032239108	495.377462594773	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	4.26898291414494	432.552933703899	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	1.0586874509011	158.600718221019	65555.5555555556	22973.414586817	good	0	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	N2C3	0.001	3.96068132577548	425.507480763011	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	17.4973674934621	479.916511802397	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.8809533202123	466.898330892356	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	443.909570095318	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.84637291257104	364.35937066558	65555.5555555556	22973.414586817	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	484.280366906157	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	461.087049037117	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	7.94317637062267	485.869032728747	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	6	WCS365	MOCK	0.001	NA	510.237448556511	65555.5555555556	22973.414586817	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.74091181556734	488.078357631431	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	2.99487532171192	480.072029388242	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	2.7588664185731	434.882649000506	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	3.30568927640762	469.658777451065	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	2.87126020011439	493.868577489782	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.3800611575164	471.154021164641	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	3.96620767680499	410.657694759044	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	2.37533541886573	444.985654761711	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.32967110432083	443.345505872056	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.60358343545075	432.326140692986	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.46952240666197	517.898677529558	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	N2C3	0.001	4.24627254307219	443.082360319338	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	WCS365 first	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	7.56088250636045	480.853227346076	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	9.20652551483627	433.008555912158	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	12.1628542257417	465.920153744321	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	6.37873969240899	503.218834946087	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	5.87112271980645	439.121026961732	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	NA	483.103645481213	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	8.5255579458681	389.566645120215	324444.444444444	87372.9235963738	good	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	9.58933466706468	473.719817912039	324444.444444444	87372.9235963738	good	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	2.0011798590471	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.273205707553771	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	2.5625697827628	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	2.5862745225542	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.849426721269366	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.76272730315427	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.81331349248985	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.953905077590931	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.585722369312139	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.28542314312516	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.00524224038471	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	3.10764084688116	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	MOCK	0.001	-5.36246986684608	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.18124836602631	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.23820495268308	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.79707490488499	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.43072165534332	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-7.79542575058407	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.2356070200096	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-6.11705622986158	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.29791226609186	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.76611452672665	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.57462607598373	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-6.60123261012552	NA	321111.111111111	57324.6117397328	good	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.177213438861283	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.0608364278410243	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.72035944493568	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.121276937985456	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.436586897893262	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.254544871206468	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-1.02041973679078	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.0934962050090959	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.11801123647502	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.351880271703516	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.393246483972417	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.103204563202456	NA	321111.111111111	57324.6117397328	good	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.91086280823029	455.065247515422	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.47478400836451	413.745257853224	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.85220168180678	92.1740135250489	321111.111111111	57324.6117397328	good	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	3.11528102551878	472.117520850264	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	3.18936657425299	457.898430719586	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.76574083495792	284.789307766941	321111.111111111	57324.6117397328	good	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.668532262949669	426.415699601588	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.70000699309448	452.505367107697	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.09164969545142	428.38028049872	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.507359522311696	293.419135884656	321111.111111111	57324.6117397328	good	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.38848594175823	452.08153088904	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.63622602290481	456.426544603716	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.0370375233427	416.147212678392	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.340180318003859	460.238025379279	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.42428036789572	508.36344213221	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.94466607171489	465.305438098861	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.06414301260094	491.197724046565	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.19220306570645	461.262928129098	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.631260044438542	458.79982989953	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.34397194610314	376.869107794685	321111.111111111	57324.6117397328	good	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.415754127945007	442.375859062107	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.87352878911807	449.350060320177	321111.111111111	57324.6117397328	good	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.725101324117609	27.4238556391658	321111.111111111	57324.6117397328	good	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	5.45459654776348	193.287223908248	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.91838397327875	422.769981229605	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.97933747902814	431.190401546788	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	6.8551472447948	438.440964277513	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.14166429089303	111.306367778509	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.46639492221306	122.148280966953	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.02952976687083	441.434985001513	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.64860579319678	423.47448582982	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	1.02363968839292	342.281903158952	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.08329256846279	433.639456288921	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.81984007476135	430.989597098994	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.45697006309843	426.623247871215	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.01531026287673	476.366762252809	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.1591312268365	501.403333731535	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.27249115691159	396.339590653309	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.47786823799649	478.593176976393	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.98580383472121	417.777130697363	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.86302765899389	457.6388669253	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.74091330211286	474.753585163492	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.98456899288359	465.785888363352	321111.111111111	57324.6117397328	good	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	NA	23.8560627359831	321111.111111111	57324.6117397328	good	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.38961825593777	430.150586117239	1296111.11111111	645045.724680123	good	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
