UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	NN_FC_fluor	NN_FC_fluor_offset	NN_FC_CFU
2023-08-08_fluor_fluor_C_006_cropped_G_7	fluor_C_006_cropped	2023-08-08_fluor	G	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G7	6023	0.343670855602099	0.391757274029542	0.170967741935484	0.355300859598854	0.447058823529412	0.19811320754717	0.366568914956012	0.467948717948718	0.263021992651366	124	155	69	54	86	32	0.226744186046512	0.554838709677419	0.607843137254902	566.982744478897	475.533914724236	198414	35813	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	32717.4607843137	183447.137254902	0.178348167618732	-2.48723170151577	NA	NA	-1.293638561443	-1.19359314007277	-2.48723170151577	-1.19359314007277	NA
2023-08-08_fluor_fluor_C_006_cropped_H_7	fluor_C_006_cropped	2023-08-08_fluor	H	7	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	H7	895	0.329230769230769	0.344391582890791	0.242288933240431	0.342857142857143	0.396875	0.262295081967213	0.364955319076367	0.408539074544546	0.298134155605399	107	127	83	26	43	18	0.242424242424242	0.346456692913386	0.498039215686275	233.232332763308	247.962877451937	20754	176079	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	172983.460784314	5787.13725490196	29.8910243813189	4.9016404346777	NA	NA	-1.293638561443	6.19527899612071	4.9016404346777	6.19527899612071	NA
2023-08-08_fluor_fluor_C_006_cropped_A_8	fluor_C_006_cropped	2023-08-08_fluor	A	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	A8	1152	0.324669994922999	0.370622469635628	0.22398125	0.351032448377581	0.400500645387671	0.245332802309952	0.37237906176815	0.422365016387787	0.290266612394424	133	155	94	41	61	20	0.226775956284153	0.393548387096774	0.607843137254902	309.244760036765	273.260034952107	158956	1532	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	143989.137254902	6.94496834320018e-06	-17.135600451246	NA	NA	-1.293638561443	-15.841961889803	-17.135600451246	-15.841961889803	NA
2023-08-08_fluor_fluor_C_006_cropped_B_8	fluor_C_006_cropped	2023-08-08_fluor	B	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	B8	1678	0.34346539660495	0.365331387800172	0.217266685128773	0.358414862457348	0.402234636871508	0.237830093704019	0.385606448192143	0.41566265060241	0.274015092375748	128	144	85	43	58	16	0.211864406779661	0.409722222222222	0.564705882352941	290.254562652424	279.952317373095	196063	5880	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	2784.46078431373	181096.137254902	0.0153755945682842	-6.02321398978594	NA	NA	-1.293638561443	-4.72957542834294	-6.02321398978594	-4.72957542834294	NA
2023-08-08_fluor_fluor_C_006_cropped_C_8	fluor_C_006_cropped	2023-08-08_fluor	C	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	C8	4441	0.339339339339339	0.383297644539615	0.192307692307692	0.348703170028818	0.443213296398892	0.208571428571429	0.357541899441341	0.45859872611465	0.273522975929978	123	155	73	49	82	33	0.231707317073171	0.529032258064516	0.607843137254902	539.841626023443	447.122532451849	426219	17131	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	14035.4607843137	411252.137254902	0.0341286026572411	-4.87287484304196	NA	NA	-1.293638561443	-3.57923628159896	-4.87287484304196	-3.57923628159896	NA
2023-08-08_fluor_fluor_C_006_cropped_E_8	fluor_C_006_cropped	2023-08-08_fluor	E	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	E8	1852	0.339014975621082	0.3671685279509	0.226795267107512	0.363636363636364	0.388888888888889	0.247800510849093	0.377906976744186	0.410169491525424	0.276860136978847	128	136	86	41	49	8	0.193333333333333	0.367647058823529	0.533333333333333	212.411902255728	232.275458726098	269502	3581	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	485.460784313726	254535.137254902	0.00190724467179384	-9.03429435231655	NA	NA	-1.293638561443	-7.74065579087355	-9.03429435231655	-7.74065579087355	NA
2023-08-08_fluor_fluor_C_006_cropped_F_8	fluor_C_006_cropped	2023-08-08_fluor	F	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	F8	7298	0.340909090909091	0.381551362683438	0.152597402597403	0.35042735042735	0.444743935309973	0.206798866855524	0.371601208459215	0.48114656449224	0.271765511712521	124	157	73	51	85	33	0.232142857142857	0.535031847133758	0.615686274509804	583.352767911223	479.8320738292	402874	2815	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	387907.137254902	2.57793658316444e-06	-18.5653517952598	NA	NA	-1.293638561443	-17.2717132338168	-18.5653517952598	-17.2717132338168	NA
2023-08-08_fluor_fluor_C_006_cropped_G_8	fluor_C_006_cropped	2023-08-08_fluor	G	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	G8	3317	0.34625895624414	0.350908491837652	0.211057216178118	0.37037037037037	0.384439359267735	0.247086247086247	0.385835330366313	0.423853493382579	0.279536025738718	160	167	105	54	59	6	0.185483870967742	0.37125748502994	0.654901960784314	249.982223099872	242.455559218059	247176	9209	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	6113.46078431373	232209.137254902	0.0263273911465543	-5.24729162191919	NA	NA	-1.293638561443	-3.95365306047619	-5.24729162191919	-3.95365306047619	NA
2023-08-08_fluor_fluor_C_006_cropped_A_9	fluor_C_006_cropped	2023-08-08_fluor	A	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	A9	2068	0.345403899721448	0.347107438016529	0.228313542800719	0.354066985645933	0.403338130832444	0.246376811594203	0.36921146953405	0.414610234337637	0.293877551020408	127	146	87	38	55	18	0.220338983050847	0.404109589041096	0.572549019607843	301.734204650582	295.238947799004	78710	61820	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	58724.4607843137	63743.137254902	0.921267187548064	-0.118308464903211	NA	NA	-1.293638561443	1.17533009653979	-0.118308464903211	1.17533009653979	NA
2023-08-08_fluor_fluor_C_006_cropped_B_9	fluor_C_006_cropped	2023-08-08_fluor	B	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	B9	2765	0.337257407974789	0.383687249596094	0.207715133531157	0.349693251533742	0.407643312101911	0.244372990353698	0.36875	0.433333333333333	0.269615162077871	118	138	81	34	54	20	0.225146198830409	0.41304347826087	0.541176470588235	323.534104522689	320.075625041719	30239	292252	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	289156.460784314	15272.137254902	18.9335949486377	4.24287645849976	NA	NA	-1.293638561443	5.53651501994276	4.24287645849976	5.53651501994276	NA
2023-08-08_fluor_fluor_C_006_cropped_C_9	fluor_C_006_cropped	2023-08-08_fluor	C	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	C9	1720	0.355957767722474	0.346383338230973	0.200534759358289	0.37007874015748	0.372021505376344	0.2625	0.38302752293578	0.420941273004337	0.295420436593422	178	187	126	58	53	4	0.191256830601093	0.32620320855615	0.733333333333333	197.382633089981	201.875811874268	22646	188480	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	185384.460784314	7679.13725490196	24.1413136177471	4.59343227546445	NA	NA	-1.293638561443	5.88707083690745	4.59343227546445	5.88707083690745	NA
2023-08-08_fluor_fluor_C_006_cropped_D_9	fluor_C_006_cropped	2023-08-08_fluor	D	9	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	D9	2339	0.357466063348416	0.364527415864831	0.216284987277354	0.37020316027088	0.395287958115183	0.233668341708543	0.381823176823177	0.409217817561807	0.273119746961368	144	155	90	53	62	10	0.194871794871795	0.419354838709677	0.607843137254902	276.275700307632	275.333768992657	20120	173678	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	170582.460784314	5153.13725490196	33.1026425935086	5.0488744872785	NA	NA	-1.293638561443	6.3425130487215	5.0488744872785	6.3425130487215	NA
2023-08-08_fluor_fluor_C_006_cropped_E_9	fluor_C_006_cropped	2023-08-08_fluor	E	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	E9	1700	0.349848820802258	0.348702640195416	0.238237050306016	0.366153846153846	0.37687714772758	0.257062146892655	0.394847495677754	0.392550143266476	0.283525770004643	123	127	86	36	40	4	0.182926829268293	0.322834645669291	0.498039215686275	155.073807053403	190.78962481964	134260	74945	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	71849.4607843137	119293.137254902	0.602293329169372	-0.73146181476035	NA	NA	-1.293638561443	0.562176746682652	-0.73146181476035	0.562176746682652	NA
2023-08-08_fluor_fluor_C_006_cropped_F_9	fluor_C_006_cropped	2023-08-08_fluor	F	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	F9	1771	0.353016979987871	0.342606149341142	0.220024449877751	0.362244897959184	0.39	0.23972602739726	0.386869686473843	0.415828955344514	0.298404452260841	163	173	106	51	64	8	0.191542288557214	0.38728323699422	0.67843137254902	259.877097404083	240.974668835674	24210	162718	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	159622.460784314	9243.13725490196	17.2692946542215	4.11013725362925	NA	NA	-1.293638561443	5.40377581507225	4.11013725362925	5.40377581507225	NA
2023-08-08_fluor_fluor_C_006_cropped_G_9	fluor_C_006_cropped	2023-08-08_fluor	G	9	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	G9	3355	0.346236559139785	0.386776816428646	0.198934713784547	0.361858190709046	0.420537897310513	0.216019417475728	0.375908942896895	0.439890710382514	0.261682242990654	151	175	91	61	86	25	0.214285714285714	0.48	0.686274509803922	479.511785493306	362.655972221828	27652	256625	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	253529.460784314	12685.137254902	19.9863395791276	4.32094236714018	NA	NA	-1.293638561443	5.61458092858318	4.32094236714018	5.61458092858318	NA
2023-08-08_fluor_fluor_C_006_cropped_H_9	fluor_C_006_cropped	2023-08-08_fluor	H	9	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	H9	1376	0.34020618556701	0.360080740515523	0.251677852348993	0.349121725731895	0.387096774193548	0.263157894736842	0.364363685673605	0.396680327868852	0.280864197530864	105	117	79	26	37	12	0.219298245614035	0.324786324786325	0.458823529411765	191.474970355672	223.570793465593	19913	128982	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	125886.460784314	4946.13725490196	25.4514693581444	4.66967704291785	NA	NA	-1.293638561443	5.96331560436085	4.66967704291785	5.96331560436085	NA
2023-08-08_fluor_fluor_C_006_cropped_A_10	fluor_C_006_cropped	2023-08-08_fluor	A	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	A10	5	0.354165808826557	0.340194141859865	0.300081615401992	0.355048859934853	0.341945288753799	0.302431610942249	0.359267796794571	0.343499109039997	0.304323788661138	218	211	185	32	25	-8	0.131313131313131	0.151376146788991	0.854901960784314	7.00336125345279	15.4678383103782	79899	4088	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	992.460784313726	64932.137254902	0.0152845852034356	-6.03177878920613	NA	NA	-1.293638561443	-4.73814022776313	-6.03177878920613	-4.73814022776313	NA
2023-08-08_fluor_fluor_C_006_cropped_D_10	fluor_C_006_cropped	2023-08-08_fluor	D	10	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	D10	2740	0.357264814577002	0.343373493975904	0.258333333333333	0.372230428360414	0.348087099461821	0.279585798816568	0.387895313352428	0.353538585858586	0.298273155416013	246	229	184	61	45	-16	0.120967741935484	0.252032520325203	0.964705882352941	44.6928174620135	104.814299864009	24056	157313	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	154217.460784314	9089.13725490196	16.9672276322091	4.08467894921929	NA	NA	-1.293638561443	5.3783175106623	4.08467894921929	5.3783175106623	NA
2023-08-08_fluor_fluor_C_006_cropped_E_10	fluor_C_006_cropped	2023-08-08_fluor	E	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	E10	7700	0.336568023400548	0.390726936701063	0.172690763052209	0.34472049689441	0.445901639344262	0.208955223880597	0.361111111111111	0.480916030534351	0.26128385394908	118	151	71	46	79	34	0.235416666666667	0.529801324503311	0.592156862745098	571.322427138492	484.745943645911	404131	5372	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	2276.46078431373	389164.137254902	0.00584961605242327	-7.41744235012727	NA	NA	-1.293638561443	-6.12380378868426	-7.41744235012727	-6.12380378868426	NA
2023-08-08_fluor_fluor_C_006_cropped_F_10	fluor_C_006_cropped	2023-08-08_fluor	F	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	F10	1380	0.355337078651685	0.34375	0.281769874193111	0.362215909090909	0.34620886981402	0.291213232811023	0.371560418499434	0.348571428571429	0.299708017676768	252	240.5	202	49	38	-11	0.128333333333333	0.198412698412698	0.988235294117647	50.2430988572581	79.9586353341781	94733	85196	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	82100.4607843137	79766.137254902	1.02926459284285	0.0416139032355926	NA	NA	-1.293638561443	1.33525246467859	0.0416139032355926	1.33525246467859	NA
2023-08-08_fluor_fluor_C_006_cropped_G_10	fluor_C_006_cropped	2023-08-08_fluor	G	10	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	G10	5345	0.34037558685446	0.390208604440238	0.177777777777778	0.350649350649351	0.451704545454545	0.197674418604651	0.359550561797753	0.46984126984127	0.262459016393443	121	156	68	52	88	35	0.232954545454545	0.564102564102564	0.611764705882353	589.028574798442	489.901240805261	23287	159907	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	156811.460784314	8320.13725490196	18.8472204219859	4.23627986617416	NA	NA	-1.293638561443	5.52991842761716	4.23627986617416	5.52991842761716	NA
2023-08-08_fluor_fluor_C_006_cropped_H_10	fluor_C_006_cropped	2023-08-08_fluor	H	10	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	H10	7478	0.337662337662338	0.393597024476084	0.184391219937398	0.364485981308411	0.432608695652174	0.201680672268908	0.373205741626794	0.461059190031153	0.258886865934384	160	189	88	69	98	29	0.214521452145215	0.534391534391534	0.741176470588235	604.319591182856	444.091410334256	16112	77792	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	74696.4607843137	1145.13725490196	65.2292644087531	6.02744745420993	NA	NA	-1.293638561443	7.32108601565293	6.02744745420993	7.32108601565293	NA
2023-08-08_fluor_fluor_C_006_cropped_A_11	fluor_C_006_cropped	2023-08-08_fluor	A	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	A11	9	0.354701985014954	0.338394412844697	0.29213390516886	0.356589147286822	0.342512908777969	0.298444130127298	0.363548317060354	0.346129201585606	0.306071471428229	213	204	181	34	26	-10	0.119791666666667	0.150234741784038	0.835294117647059	6	17.9968701095462	41990	1278	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	27023.137254902	3.7005325864546e-05	-14.7219075538189	NA	NA	-1.293638561443	-13.4282689923759	-14.7219075538189	-13.4282689923759	NA
2023-08-08_fluor_fluor_C_006_cropped_B_11	fluor_C_006_cropped	2023-08-08_fluor	B	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	B11	17	0.354201596329398	0.337950755804893	0.290600679937741	0.357142857142857	0.340983606557377	0.301666666666667	0.364536195079326	0.345914918414918	0.305636871773009	238	228	198	36	25	-11	0.125	0.168067226890756	0.933333333333333	3.76581751530992	26.3712711156157	275537	3577	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	481.460784313726	260570.137254902	0.00184772050007687	-9.08003774416868	NA	NA	-1.293638561443	-7.78639918272567	-9.08003774416868	-7.78639918272567	NA
2023-08-08_fluor_fluor_C_006_cropped_D_11	fluor_C_006_cropped	2023-08-08_fluor	D	11	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	D11	2118	0.334151435248996	0.376146855390201	0.215453285842301	0.349934725848564	0.396648044692737	0.25	0.375942734073034	0.420600961538462	0.28134086437055	137	154	98	37	56	19	0.217261904761905	0.363636363636364	0.603921568627451	312.656309930815	262.778744415463	19414	171085	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	167989.460784314	4447.13725490196	37.7747416271318	5.23934998252021	NA	NA	-1.293638561443	6.53298854396321	5.23934998252021	6.53298854396321	NA
2023-08-08_fluor_fluor_C_006_cropped_E_11	fluor_C_006_cropped	2023-08-08_fluor	E	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	E11	1506	0.355439681995102	0.351902654444306	0.220787461269695	0.372417655959032	0.383003123170018	0.242630385487528	0.389588202230571	0.407362784471218	0.285917207792208	161	165	105	56	60	5	0.177777777777778	0.363636363636364	0.647058823529412	222.467927662024	205.453786008219	234331	2046	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	219364.137254902	4.55863028712846e-06	-17.7429681604626	NA	NA	-1.293638561443	-16.4493295990196	-17.7429681604626	-16.4493295990196	NA
2023-08-08_fluor_fluor_C_006_cropped_F_11	fluor_C_006_cropped	2023-08-08_fluor	F	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	F11	1054	0.343836909354812	0.352456928512234	0.230005283317924	0.355113636363636	0.394482496194825	0.249314739300546	0.385506894134143	0.410764872521246	0.280629091259145	125	141	87	38	50	14	0.216049382716049	0.382978723404255	0.552941176470588	235.813691851429	250.15091273565	144959	10997	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	7901.46078431373	129992.137254902	0.0607841439580282	-4.04016115585066	NA	NA	-1.293638561443	-2.74652259440766	-4.04016115585066	-2.74652259440766	NA
2023-08-08_fluor_fluor_C_006_cropped_G_11	fluor_C_006_cropped	2023-08-08_fluor	G	11	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Crim-N2C3Neon-C	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G11	8813	0.339031339031339	0.396042073480908	0.178885630498534	0.347953216374269	0.452513966480447	0.198391420911528	0.362068965517241	0.471810089020772	0.25875352717458	124	162	70	53	90	37	0.235507246376812	0.567901234567901	0.635294117647059	647.00837957252	527.646600825727	182383	35815	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	32719.4607843137	167416.137254902	0.195437914891658	-2.35521771806226	NA	NA	-1.293638561443	-1.06157915661926	-2.35521771806226	-1.06157915661926	NA
