UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	WN_FC_fluor	WN_FC_fluor_offset	WN_FC_CFU
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_D_3	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	D	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	D3	6486	0.339764028489649	0.382687927107062	0.16424661105318	0.358166189111748	0.434285714285714	0.208588957055215	0.374603174603175	0.466019417475728	0.267847500771367	122	149	72	51	77	26	0.225108225108225	0.516778523489933	0.584313725490196	491.753662832999	443.459245396805	712600	2097	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	1	699648.777777778	1.42928856843886e-06	-19.4162713483233	NA	NA	-1.293638561443	-18.1226327868803	19.4162713483233	18.1226327868803	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_E_3	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	E	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	E3	1509	0.342140234306697	0.344383866227052	0.256978548751763	0.356997971602434	0.357400722021661	0.280276816608997	0.381983162446359	0.384353741496599	0.299599961442067	121	120	89	28	29	-1	0.161458333333333	0.264462809917355	0.474509803921569	85.8323775769156	135.741439898193	20986	154144	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	151081.5	8034.77777777778	18.8034447471409	4.23292507936309	NA	NA	-1.293638561443	5.52656364080609	-4.23292507936309	-5.52656364080609	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_F_3	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	F	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	F3	4095	0.357011729057079	0.346635862949671	0.232971358176779	0.37962962962963	0.355432780847145	0.263059701492537	0.39040094946664	0.389430324700425	0.294993506493506	199	188	140	61	49	-12	0.135593220338983	0.296482412060301	0.780392156862745	90.3089986991943	145.220500420815	29071	157323	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	154260.5	16119.7777777778	9.56964184783358	3.25846493160542	NA	NA	-1.293638561443	4.55210349304842	-3.25846493160542	-4.55210349304842	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_G_3	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	G	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G3	7127	0.340440729483283	0.388349514563107	0.173030343359063	0.352760736196319	0.428169014084507	0.220385674931129	0.370491803278689	0.46078431372549	0.265489946681354	125	152	78	47	74	26	0.227477477477477	0.486842105263158	0.596078431372549	485.473929069631	426.699272800341	803688	25694	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	22631.5	790736.777777778	0.0286207757575178	-5.12679341336506	NA	NA	-1.293638561443	-3.83315485192206	5.12679341336506	3.83315485192206	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_H_3	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	H	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	H3	4935	0.34047619047619	0.384426389856827	0.205357142857143	0.350282485875706	0.420612813370474	0.228855721393035	0.363387978142077	0.440771349862259	0.267317827364701	128	154	82	44	69	26	0.226851851851852	0.467532467532467	0.603921568627451	446.898393274047	391.721606926914	726047	5246	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	2183.5	713095.777777778	0.00306200102152399	-8.35130952052218	NA	NA	-1.293638561443	-7.05767095907918	8.35130952052218	7.05767095907918	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_A_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	A	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	A4	3200	0.348051948051948	0.355555555555556	0.224655426765016	0.361477572559367	0.391061452513966	0.246753246753247	0.381962864721485	0.413888888888889	0.274380746729877	140	151	94	45	55	12	0.198830409356725	0.377483443708609	0.592156862745098	276.917568257386	263.089873997573	19350	139715	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	136652.5	6398.77777777778	21.3560315337999	4.41657167925262	NA	NA	-1.293638561443	5.71021024069562	-4.41657167925262	-5.71021024069562	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_B_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	B	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	B4	2895	0.341237268425696	0.386292834890966	0.211738943752684	0.354354354354354	0.412429378531073	0.233108108108108	0.363714508986715	0.437766445690974	0.263546798029557	112	129	75	37	55	18	0.219135802469136	0.418604651162791	0.505882352941176	315.023668734785	317.555164837575	22704	162163	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	159100.5	9752.77777777778	16.313352321276	4.02798137481081	NA	NA	-1.293638561443	5.32161993625382	-4.02798137481081	-5.32161993625382	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_C_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	C	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	C4	6907	0.344311377245509	0.372950819672131	0.187683284457478	0.355263157894737	0.427461139896373	0.217798594847775	0.370646766169154	0.453521126760563	0.272058823529412	131	161	80	53	79	27	0.228395061728395	0.503105590062112	0.631372549019608	510.633859743091	441.167814189847	15325	98796	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	95733.5	2373.77777777778	40.3295965175061	5.33376706708032	NA	NA	-1.293638561443	6.62740562852333	-5.33376706708032	-6.62740562852333	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_E_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	E	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	E4	2494	0.355726203883704	0.340753424657534	0.255410291099086	0.38019801980198	0.346449320239464	0.273073301463132	0.394198749934345	0.351214845480515	0.302570725707257	205	189	149	57	39	-18	0.119047619047619	0.273170731707317	0.803921568627451	10.1912116498782	110.47383902307	15056	158361	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	155298.5	2104.77777777778	73.7837987647152	6.20523216310053	NA	NA	-1.293638561443	7.49887072454353	-6.20523216310053	-7.49887072454353	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_F_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	F	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	F4	3676	0.357267950963222	0.34584013050571	0.233009708737864	0.377049180327869	0.352631578947368	0.266187050359712	0.391061452513966	0.388949275362319	0.293706293706294	211	197	150	60	49	-13	0.128415300546448	0.289099526066351	0.827450980392157	82.0063534869838	132.368246922462	23143	167823	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	164760.5	10191.7777777778	16.1660216296361	4.01489277794284	NA	NA	-1.293638561443	5.30853133938584	-4.01489277794284	-5.30853133938584	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_G_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	G	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	G4	2714	0.355701033410464	0.341067289498581	0.280398882358609	0.364238410596026	0.344425956738769	0.29126213592233	0.372831626704686	0.347826086956522	0.302170283806344	217	205	173	43	31	-12	0.121212121212121	0.202764976958525	0.850980392156863	24.0363888374741	84.3937286371703	34724	141599	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	138536.5	21772.7777777778	6.36283075195836	2.66966874715024	NA	NA	-1.293638561443	3.96330730859325	-2.66966874715024	-3.96330730859325	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_H_4	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	H	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0	0	0	0-0	0	0	0	0	0	0	5	H4	8563	0.352112676056338	0.390461897043918	0.18043689703215	0.363387978142077	0.433766233766234	0.202156334231806	0.378896882494005	0.448680351906158	0.256355442909148	137	163	76	59	86	26	0.216475095785441	0.533742331288343	0.63921568627451	542.709378889891	454.389020883774	13113	3934	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	871.5	161.777777777777	5.38701923076924	2.4294872153693	NA	NA	-1.293638561443	3.72312577681231	-2.4294872153693	-3.72312577681231	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_A_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	A	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	A5	6022	0.344175452140278	0.362188559858264	0.191952941176471	0.35981308411215	0.419178082191781	0.224852071005917	0.375	0.438888888888889	0.280204484367955	126	147	77	44	66	22	0.216666666666667	0.476190476190476	0.576470588235294	415.779414948764	389.980692231885	317806	67690	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	64627.5	304854.777777778	0.211994381295575	-2.2379020668179	NA	NA	-1.293638561443	-0.9442635053749	2.2379020668179	0.9442635053749	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_B_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	B	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	B5	6933	0.332198746227072	0.387390310449082	0.194078947368421	0.345514950166113	0.433656957928803	0.220779220779221	0.361969580777096	0.451923076923077	0.268844221105528	109	137	69	38	65	27	0.235294117647059	0.496350364963504	0.537254901960784	457.077076641125	448.582053993621	320073	5763	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	2700.5	307121.777777778	0.00879292904443261	-6.82944045786255	NA	NA	-1.293638561443	-5.53580189641955	6.82944045786255	5.53580189641955	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_C_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	C	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	C5	14316	0.33695652173913	0.395935569635322	0.191489361702128	0.349112426035503	0.43943661971831	0.209201765812708	0.365079365079365	0.45625	0.260423065110565	118	149	70	46	76	30	0.232067510548523	0.530201342281879	0.584313725490196	565.19587539446	511.346446024071	406554	2883	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	1	393602.777777778	2.54063247634036e-06	-18.5863808766995	NA	NA	-1.293638561443	-17.2927423152565	18.5863808766995	17.2927423152565	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_D_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	D	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	D5	9463	0.340116279069767	0.384465858115966	0.168424825504622	0.350974930362117	0.434782608695652	0.214285714285714	0.368114163777007	0.470198675496689	0.266666666666667	120	148	72	46	74	29	0.228070175438597	0.513513513513514	0.580392156862745	524.841864573823	465.666410009535	473440	4194	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	1131.5	460488.777777778	0.00245717171536814	-8.66878560308995	NA	NA	-1.293638561443	-7.37514704164695	8.66878560308995	7.37514704164695	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_E_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	E	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	E5	6417	0.342753162320684	0.387873814199322	0.19578313253012	0.351681957186544	0.438040345821326	0.21021021021021	0.359050445103858	0.45016077170418	0.266494498929656	120	149	72	48	77	29	0.229437229437229	0.516778523489933	0.584313725490196	513.998961222531	451.436654980431	656326	117444	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	114381.5	643374.777777778	0.177783624647324	-2.49180564883035	NA	NA	-1.293638561443	-1.19816708738735	2.49180564883035	1.19816708738735	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_F_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	F	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	F5	11592	0.338607594936709	0.397402597402597	0.184971098265896	0.349570200573066	0.438271604938272	0.212464589235127	0.36144578313253	0.45985401459854	0.25653198269975	120	151	72	47	77	30	0.232067510548523	0.52317880794702	0.592156862745098	556.794829513456	493.445410535442	652336	4195	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	1132.5	639384.777777778	0.00177123391009726	-9.14102953691234	NA	NA	-1.293638561443	-7.84739097546934	9.14102953691234	7.84739097546934	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_G_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	G	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	G5	14627	0.338129496402878	0.402061855670103	0.186544342507645	0.352769679300292	0.441860465116279	0.205714285714286	0.362637362637363	0.457831325301205	0.254278728606357	125	156	72	52	83	32	0.228174603174603	0.538461538461539	0.611764705882353	612.282187894903	511.748151112811	745856	3671	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	608.5	732904.777777778	0.000830257924972215	-10.234152790953	NA	NA	-1.293638561443	-8.94051422950999	10.234152790953	8.94051422950999	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_H_5	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	H	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	H5	9465	0.339233038348083	0.389162561576355	0.173219131214459	0.349152542372881	0.430635838150289	0.218181818181818	0.368589743589744	0.467353951890034	0.263565891472868	119	146	74	43	72	27	0.229166666666667	0.493150684931507	0.572549019607843	500.996979016629	449.361282549161	1033892	3934	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	871.5	1020940.77777778	0.000853624440290203	-10.1941108967087	NA	NA	-1.293638561443	-8.90047233526569	10.1941108967087	8.90047233526569	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_A_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	A	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	A6	3187	0.339790962837838	0.364951061255911	0.221635883905013	0.358247422680412	0.409214092140921	0.232804232804233	0.368649913771865	0.419444444444444	0.278110058503846	134	151	86	46	64	19	0.21025641025641	0.43046357615894	0.592156862745098	357.358867897856	317.095476427565	21646	170503	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	167440.5	8694.77777777778	19.2575939580591	4.26735555914807	NA	NA	-1.293638561443	5.56099412059107	-4.26735555914807	-5.56099412059107	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_B_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	B	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	B6	11404	0.338607594936709	0.393878644939966	0.186046511627907	0.350453172205438	0.441260744985673	0.207951070336391	0.362637362637363	0.455696202531646	0.260482570973869	120	150	70	47	78	31	0.229166666666667	0.533333333333333	0.588235294117647	567.993340545773	495.86720206377	539826	46103	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	43040.5	526874.777777778	0.0816901886659554	-3.61369337472029	NA	NA	-1.293638561443	-2.32005481327729	3.61369337472029	2.32005481327729	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_C_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	C	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	C6	13491	0.334622867404969	0.390992599297646	0.189041095890411	0.352380952380952	0.43859649122807	0.209230769230769	0.369047619047619	0.456587136462302	0.26202119460501	123	154	72	50	80	30	0.229674796747967	0.532467532467532	0.603921568627451	578.210686552403	505.08509261303	274168	5241	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	2178.5	261216.777777778	0.00833981652531252	-6.90576863971318	NA	NA	-1.293638561443	-5.61213007827018	6.90576863971318	5.61213007827018	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_D_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	D	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	D6	15510	0.337792642140468	0.40153452685422	0.191489361702128	0.351906158357771	0.441095890410959	0.206043956043956	0.364431486880466	0.453757225433526	0.253926701570681	125	156	73	51	83	32	0.228915662650602	0.532051282051282	0.611764705882353	616.024050283169	510.398436916981	555261	3931	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	868.5	542309.777777778	0.00160148320312212	-9.28637561792601	NA	NA	-1.293638561443	-7.99273705648301	9.28637561792601	7.99273705648301	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_E_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	E	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	E6	4289	0.348125323538837	0.36033213370028	0.186954727515475	0.361538461538462	0.424324324324324	0.21606648199446	0.385494291960165	0.439306358381503	0.279492256367138	133	155	79	52	76	20	0.214912280701754	0.490322580645161	0.607843137254902	421.365045893428	382.775069499035	329135	210006	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	206943.5	316183.777777778	0.654503850432976	-0.611526415345998	NA	NA	-1.293638561443	0.682112146097003	0.611526415345998	-0.682112146097003	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_F_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	F	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	F6	9878	0.341692789968652	0.382716049382716	0.163009404388715	0.361702127659574	0.434650455927052	0.205063291139241	0.378205128205128	0.463949843260188	0.265312184279652	127	152.5	72	55	80	26	0.219461697722567	0.527868852459016	0.598039215686274	527.302114076967	462.775493394258	649232	24646	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	21583.5	636280.777777778	0.0339213453459662	-4.8816628003729	NA	NA	-1.293638561443	-3.5880242389299	4.8816628003729	3.5880242389299	NA
2023-09-14_fluor_Ncrim_WneonLacZ_B_002_crop_G_6	Ncrim_WneonLacZ_B_002_crop	2023-09-14_fluor	G	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-09-05	2023-09-09	2023-09-14	2023-09-21	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_WneonLacZ_B_002_crop	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	G6	5516	0.340909090909091	0.388505747126437	0.164983164983165	0.355721393034826	0.427027027027027	0.217893771366631	0.372382727555141	0.466453674121406	0.264028688618239	126	151	78	49	75	26	0.223744292237443	0.483443708609271	0.592156862745098	475.196278962633	404.731669346422	1086843	3671	NA	NA	NA	NA	NA	NA	NA	NA	3062.5	12951.2222222222	608.5	1073891.77777778	0.000566630653657838	-10.7853037286207	NA	NA	-1.293638561443	-9.49166516717774	10.7853037286207	9.49166516717774	NA
