experiment	transfer_h	strain1	strain2	strain2_od	WN_FC_fluor_offset	Healthiness_hsv	strain1_meanCount	strain1_sd	Alive	batchtest	strain2_meanCount	strain2_sd	ratioCFU_S12	S12_FC_inocCFU	WN_FC_inocCFU	Treatment	rep_on	treatment
2023-12-06	24	WCS365	MOCK	0.001	12.1628542257417	465.920153744321	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	6.37873969240899	503.218834946087	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	5.87112271980645	439.121026961732	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	NA	483.103645481213	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	8.5255579458681	389.566645120215	324444.444444444	87372.9235963738	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2023-12-06	24	WCS365	MOCK	0.001	9.58933466706468	473.719817912039	324444.444444444	87372.9235963738	1	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	2.0011798590471	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.273205707553771	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	2.5625697827628	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	2.5862745225542	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.849426721269366	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.76272730315427	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.81331349248985	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.953905077590931	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.585722369312139	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.28542314312516	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	1.00524224038471	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	3.10764084688116	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	MOCK	0.001	-5.36246986684608	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.18124836602631	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.23820495268308	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.79707490488499	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.43072165534332	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-7.79542575058407	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.2356070200096	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-6.11705622986158	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.29791226609186	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-4.76611452672665	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-5.57462607598373	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	MOCK	0.001	-6.60123261012552	NA	321111.111111111	57324.6117397328	NA	B	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	6	N2C3	WCS365	0.001	-0.177213438861283	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.0608364278410243	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.72035944493568	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.121276937985456	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.436586897893262	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.254544871206468	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-1.02041973679078	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.0934962050090959	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.11801123647502	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.351880271703516	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	-0.393246483972417	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.001	0.103204563202456	NA	321111.111111111	57324.6117397328	NA	B	1650000	275000	0.194612794612795	-2.36132153318745	2.36132153318745	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.91086280823029	455.065247515422	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.47478400836451	413.745257853224	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.85220168180678	92.1740135250489	321111.111111111	57324.6117397328	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	3.11528102551878	472.117520850264	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	3.18936657425299	457.898430719586	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.76574083495792	284.789307766941	321111.111111111	57324.6117397328	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.668532262949669	426.415699601588	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.70000699309448	452.505367107697	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.09164969545142	428.38028049872	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.507359522311696	293.419135884656	321111.111111111	57324.6117397328	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.38848594175823	452.08153088904	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	2.63622602290481	456.426544603716	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.0370375233427	416.147212678392	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.340180318003859	460.238025379279	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.42428036789572	508.36344213221	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.94466607171489	465.305438098861	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.06414301260094	491.197724046565	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.19220306570645	461.262928129098	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.631260044438542	458.79982989953	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	1.34397194610314	376.869107794685	321111.111111111	57324.6117397328	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.415754127945007	442.375859062107	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.87352878911807	449.350060320177	321111.111111111	57324.6117397328	1	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.01	0.725101324117609	27.4238556391658	321111.111111111	57324.6117397328	0	A	2530000	145516.322108552	0.126921387790953	-2.97799289363594	2.97799289363594	N2C3 first	3	Abs600=0.01
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	5.45459654776348	193.287223908248	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.91838397327875	422.769981229605	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.97933747902814	431.190401546788	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	6.8551472447948	438.440964277513	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.14166429089303	111.306367778509	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.46639492221306	122.148280966953	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.02952976687083	441.434985001513	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.64860579319678	423.47448582982	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	1.02363968839292	342.281903158952	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.08329256846279	433.639456288921	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.81984007476135	430.989597098994	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	4.45697006309843	426.623247871215	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.01531026287673	476.366762252809	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.1591312268365	501.403333731535	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.27249115691159	396.339590653309	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.47786823799649	478.593176976393	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.98580383472121	417.777130697363	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.86302765899389	457.6388669253	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	3.74091330211286	474.753585163492	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	2.98456899288359	465.785888363352	321111.111111111	57324.6117397328	1	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	6	N2C3	WCS365	0.03	NA	23.8560627359831	321111.111111111	57324.6117397328	0	A	11183333.3333333	317542.648054294	0.0287133631395926	-5.12213386930802	5.12213386930802	N2C3 first	3	Abs600=0.03
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.38961825593777	430.150586117239	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.71827769943085	253.929214409321	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.36787359578847	341.876066664114	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.45189318067937	338.354326182609	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-3.18064700927609	46.7922273052821	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.49046767638207	315.883575532646	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.46309243772791	380.697351711014	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.13924370352946	301.19614107485	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-4.10689705286031	404.250088473967	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-3.25953673504844	95.2306627031756	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	MOCK	0.001	-5.17239212205667	280.486092142858	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.37981490341498	323.511030951525	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.36590316516266	335.158349505066	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.27949936657294	243.076127106323	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-4.85006922674176	275.786556901845	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-6.18444946029492	142.293994275505	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-3.72900909529384	51.6250364804856	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.2755459774171	283.610717089895	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.82865986914052	263.027744034761	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.63219223546785	370.478457903473	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.53207158602073	339.867127082436	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	MOCK	0.001	-5.62856238388348	247.692087797216	1296111.11111111	645045.724680123	0	A	NA	NA	NA	NA	NA	NA	NA	NA
2024-02-14	24	N2C3	WCS365	0.001	-1.89355075647169	428.248003033223	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.55049751367453	479.084562477158	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.30833449847381	486.963769300144	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.46340004323631	485.872133288059	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.21674805782099	432.868730542244	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.985897414615331	135.44087731028	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.97422735630089	428.723619863796	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.10016910220923	308.758780466252	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-1.26753306678823	441.384982006285	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.632404953088312	437.544688348067	1296111.11111111	645045.724680123	1	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	24	N2C3	WCS365	0.001	-0.481109641473347	121.234657566	1296111.11111111	645045.724680123	0	A	265833.333333333	22898.3259941275	4.87565308254963	2.28559547749817	-2.28559547749817	N2C3 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.102591175425305	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	0.818105338560963	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-0.469812932658145	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	0.62525884905215	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	-2.024273268028	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
2024-02-14	6	WCS365	N2C3	0.001	1.02528000327001	NA	52888.8888888889	7801.35315897897	NA	B	3281666.66666667	357852.390425624	0.0161164719823938	-5.95532022820213	-5.95532022820213	WCS365 first	3	Abs600=0.001
second strain inoculant
