experiment,plate,plate_alias,row,col,protect,path,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,2,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,2,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,2,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,2,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,2,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,2,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,2,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,2,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,3,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,3,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,3,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,3,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,3,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,3,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,3,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,3,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,4,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,4,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,4,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,4,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,4,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,4,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,4,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,4,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,5,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,5,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,5,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,5,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,5,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,5,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,5,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,5,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,6,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,6,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,6,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,6,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,6,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,6,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,6,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,6,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,7,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,7,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,7,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,7,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,7,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,7,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,7,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,7,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,8,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,8,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,8,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,8,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,8,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,8,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,8,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,8,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,9,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,9,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,9,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,9,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,9,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,9,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,9,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,9,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,10,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,10,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,10,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,10,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,10,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,10,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,10,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,10,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,11,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,11,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,11,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,11,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,11,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,11,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,11,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,11,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,A,12,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,B,12,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,C,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,D,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,E,12,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,F,12,MOCK-_crim,N2C3-_neon,col0,0,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,G,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_alllacZ_003_cropped,N2C3neon_WCS365crim_fullLacZ,H,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_halflacZ_004_cropped,N2C3neon_WCS365crim_halfLacZ,A,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_halflacZ_004_cropped,N2C3neon_WCS365crim_halfLacZ,B,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_halflacZ_004_cropped,N2C3neon_WCS365crim_halfLacZ,C,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_halflacZ_004_cropped,N2C3neon_WCS365crim_halfLacZ,D,1,WCS365-L_crim,MOCK-_neon,col0,0.001,0,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
2023-08-16_fluor,scan_NneonWcrim_halflacZ_004_cropped,N2C3neon_WCS365crim_halfLacZ,E,1,WCS365-L_crim,N2C3-_neon,col0,0.001,0.001,2023-08-08,2023-08-10,2023-08-16,2023-08-22,12_12,110,23_23,0.5,0.5,5.8,
