experiment,plate,row,col,protect,path,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes,plate_alias
2023-08-08_fluor,fluor_C_006_cropped,E,9,WCS365-L_crim,N2C3-_neon,col0,0.01,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,F,9,WCS365-L_crim,N2C3-_neon,col0,0.01,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,G,9,WCS365-L_crim,N2C3-_neon,col0,0.01,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,H,9,WCS365-L_crim,MOCK-_neon,col0,0.01,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,A,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,B,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,C,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,D,10,WCS365-L_crim,MOCK-_neon,col0,0.0001,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,E,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,F,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,G,10,WCS365-L_crim,N2C3-_neon,col0,0.0001,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,H,10,WCS365-L_crim,MOCK-_neon,col0,0.0001,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,A,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,B,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,C,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,D,11,WCS365-L_crim,MOCK-_neon,col0,1E-06,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,E,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,F,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,G,11,WCS365-L_crim,N2C3-_neon,col0,1E-06,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,H,11,WCS365-L_crim,MOCK-_neon,col0,1E-06,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,A,12,MOCK-_crim,N2C3-_neon,col0,0,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,B,12,MOCK-_crim,N2C3-_neon,col0,0,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,C,12,MOCK-_crim,N2C3-_neon,col0,0,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,D,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,E,12,MOCK-_crim,N2C3-_neon,col0,0,0.01,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,F,12,MOCK-_crim,N2C3-_neon,col0,0,0.0001,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,G,12,MOCK-_crim,N2C3-_neon,col0,0,1E-06,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
2023-08-08_fluor,fluor_C_006_cropped,H,12,MOCK-_crim,MOCK-_neon,col0,0,0,2023-08-31,2023-08-03,2023-08-08,2023-08-15,12_12,110,23_23,0.5,0.5,5.8,,WCS365Crim-N2C3Neon-C
